mlb;sku;gtin;title;date_created;ultima_venda;status;parent_item_id;tipo;envio;stock_total;stock_source;stock_variations_count;sales_units;sold_value_cents;variation_id;variation_name
MLB4154622441;112593-110475;;Sofá Modulado 319cm Puff Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;189568710469;Cor: Terracota
MLB4154622441;112593-110477;;Sofá Modulado 319cm Puff Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;189568710471;Cor: Verde
MLB5736091874;76022;7908670828487;Cabeceira California Para Cama Box Casal 140 Cm Suede Cor Bege;2025-09-23;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB4218957293;59753;7908477271042;Cabeceira Casal Queen Cama Box 160cm Para Quarto Malibu Suede Marrom M11 - D'rossi Marrom;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5735806326;60841;7908477275682;Cabeceira Dubai Para Cama Box Casal 140 Cm Suede - D'rossi Cor Caramelo;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5735806162;62523;7908477294553;Kit Namoradeira E Poltronas Giratória Giovana Suede Marrom Liso;2025-09-23;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB4219431503;66231;7908575928879;Kit 2 Mesas De Cabeceira Organizadora Ellie 3 Gavetas Branco Pintura Uv;2025-09-24;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB4219202467;60383;7908477288965;Escultura Decorativa De Pelicano Em Poliresina Dourado 20 Cm;2025-09-23;;active;;Classico;Frete gratis;4;item;0;;;;
MLB4219442077;66989;7908575931169;Kit 08 Cadeiras De Jantar Liz Suede Marrom Base Giratória Liso Castanho Marrom Rato;2025-09-23;;active;;Classico;Por conta do comprador;2;item;0;;;;
MLB4219170903;61029;7908477277167;Cabeceira Gênova Para Cama Box Queen 160 Cm Corino Preto - D'rossi;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4219170859;61985;7908477279819;Cabeceira Painel La Italiana Cama Casal 140 Cm Suede Azul;2025-09-23;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB4219417517;67153;7908575934276;Kit 08 Cadeiras De Jantar Liz Corino Branco Base Giratória Liso;2025-09-23;;active;;Premium;Por conta do comprador;2;item;0;;;;
MLB4219196965;61271;7908477284851;Cabeceira Tania Para Cama Box King 195 Cm Suede - D'rossi Cor Bege;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4219417347;66667;7908575934658;Cadeira De Jantar Liz Corano Nozes Pés Palito Castanho Liso;2025-09-23;;active;;Premium;Frete gratis;306;item;0;;;;
MLB4219465187;66611;7908575931701;Kit 8 Cadeiras Jantar D'rossi Liz Veludo Bege Pés Madeira Natural Liso;2025-09-23;;active;;Classico;Por conta do comprador;36;item;0;;;;
MLB4219158951;62797;7908477298483;Bandeja De Palha Redonda 5x30x30 Cm - D'rossi;2025-09-23;;active;;Premium;Por conta do comprador;13;item;0;;;;
MLB4219204143;58253;7908477258203;Porta Talher De Natal Bota Seja Luz Vermelho D'rossi Em Tecido;2025-09-23;;active;;Premium;Por conta do comprador;34;item;0;;;;
MLB4219158535;59729;7908477270977;Cabeceira Malibu Para Cama Box Casal 140 Cm Suede Preto;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4219427763;58253;7908477258203;Porta Talher De Natal Bota Seja Luz Vermelho D'rossi Em Tecido;2025-09-23;;active;;Classico;Por conta do comprador;34;item;0;;;;
MLB4219158475;61659;7908477285766;Cabeceira Garden Para Cama Box Solteiro 90 Cm Corino Branco;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5735806190;61705;7908477278379;Cabeceira Painel Aquilla Cama Box Queen 160 Cm Suede Cinza;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4219426535;79677;7908670890330;Kit 3 Porta Temperos Vidro Tampa Metálica Prata 170ml D'rossi;2025-09-23;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5737630894;66967;7908575931046;Kit 08 Cadeiras De Jantar Liz Suede Marrom Base Giratória Liso Castanho;2025-09-24;;active;;Classico;Por conta do comprador;2;item;0;;;;
MLB4220329499;59601;7908477269445;Aparador Para Sala Industrial 138cm Brooklyn Preto - D'rossi;2025-09-24;;active;;Premium;Por conta do comprador;6;item;0;;;;
MLB5738418232;76758;7908670834037;Poltrona Stella Suede Verde Base Industrial Dourada Liso Verde Liso;2025-09-24;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4218864149;61237;7908477284899;Cabeceira Tania Para Cama Box King 195 Cm Suede - D'rossi Cor Preto;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4218863961;61663;7908477278249;Cabeceira Painel Aquilla Para Cama Box Casal 140 Cm Suede Cor Caramelo Caramelo;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4218852707;77241;7908670840731;Cabeceira Para Cama Queen D'rossi Luna De Corino Bege 160 Cm;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4218929181;61137;7908477292443;Cabeceira La Italiana Para Cama Box Casal 140 Cm Suede Café Marrom;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4218941975;61025;7908477277136;Cabeceira Gênova Para Cama Box Queen 160 Cm Corino Branco;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4218890115;60839;7908477275675;Cabeceira Dubai Para Cama Box Casal 140 Cm Suede Café Marrom;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4218838929;62529;7908477294584;Kit Namoradeira E Poltronas Giratória Giovana Suede Rose Rosa Liso;2025-09-23;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB4218903335;61769;7908477278829;Cabeceira Painel Aquilla Para Cama Box King 195 Cm Corino Cor Bege;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5738482308;76788;7908670834075;Kit 2 Poltrona Sala Industrial Dourado Stella Suede Cinza Cinza;2025-09-24;;active;;Classico;Por conta do comprador;499;item;0;;;;
MLB4218851803;60691;7908477274739;Cabeceira Aquilla Para Cama Box 90 Cm Suede Azul Marinho;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5740141982;60957;7908477275941;Cabeceira Dubai Para Cama Box King 195 Cm Suede Preto;2025-09-25;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4218877477;61043;7908477276726;Cabeceira Gênova Para Cama Box Queen 160 Cm Suede Caramelo;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4218866317;59741;7908477270892;Cabeceira Malibu Para Cama Box Solteiro 90 Cm Suede Preto Preto;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4218903171;61211;7908477284646;Cabeceira Tania Para Cama Box Casal 140 Cm Suede - D'rossi Cor Cinza;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4218916199;61427;7908477286091;Cabeceira Verona Para Cama Box Solteiro 90 Cm Suede Bege Bege;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5737592080;67129;7908575934146;Kit 06 Cadeiras De Jantar Liz Corano Branco Base Giratória Liso;2025-09-24;;active;;Classico;Por conta do comprador;3;item;0;;;;
MLB4218877407;62525;7908477294560;Kit Namoradeira E Poltronas Giratória Giovana Suede Preto Liso;2025-09-23;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB5736116066;61433;7908477286121;Cabeceira Verona Para Cama Box Solteiro 90 Cm Suede Cinza D'rossi;2025-09-23;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB5736740072;66495;7908575932241;Kit 8 Cadeiras De Jantar Liz Veludo Bege Pés Palito Castanho Liso;2025-09-23;;active;;Premium;Por conta do comprador;38;item;0;;;;
MLB5736748324;60199;7908477288156;Escultura Decorativa Onça Deitada Preta 17,5x51x13 Cm Preto;2025-09-23;;active;;Classico;Frete gratis;9;item;0;;;;
MLB5736723172;60307;7908477288651;Escultura Decorativa Touro Dourado Em Cerâmica 20x30x9 Cm;2025-09-23;;active;;Classico;Frete gratis;3;item;0;;;;
MLB5736616778;60789;7908477275101;Cabeceira Aquilla Para Cama Box King 195 Cm Suede - D'rossi Cor Bege;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5736603778;61635;7908477285872;Cabeceira Garden Para Cama Box Casal 140 Cm Corino - D'rossi Cor Preto;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5736343576;61733;7908477278584;Cabeceira Painel Aquilla Cama Box Solteiro 90 Cm Corino Bege;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5736673802;52736;7908103714073;Bandeja Decorativa Redonda Em Metal Prata Com Espelho Preto;2025-09-23;;active;;Classico;Frete gratis;9;item;0;;;;
MLB5736140510;61667;7908477278263;Cabeceira Painel Aquilla Cama Box Casal 140 Cm Suede Preto;2025-09-23;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5736727290;72713;7908575979888;Sofá 2 Lugares 1 Poltrona Stella Base Giratória Ma30 Sintético Pu Nozes D03 - D'rossi Marrom Liso;2025-09-23;;active;;Classico;Por conta do comprador;296;item;0;;;;
MLB5736145684;60371;7908477288903;Escultura Decorativa Face Em Cerâmica 29x11 Cm - D'rossi Dourado;2025-09-23;;active;;Premium;Frete gratis;7;item;0;;;;
MLB5736447550;60999;7908477277082;Cabeceira Gênova Para Cama Box Casal 140 Cm Corino Preto;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5736140594;60709;7908477275231;Cabeceira Aquilla Para Cama Box Solteiro 90 Cm Corino Marrom;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5736140468;61543;7908477284417;Cabeceira De Cama Box D'rossi Arizona King 195cm X 125cm Corino Bege;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5736675416;66621;7908575931749;Conjunto 6 Cadeiras D'rossi Liz Veludo Preto Moderno Pés Madeira Liso;2025-09-23;;active;;Premium;Por conta do comprador;48;item;0;;;;
MLB5736663000;80643;7908748106141;Painel Ripado Para Tv 75  D'rossi Marisa Nature Fosco Mdp Cor Natural;2025-09-24;;active;;Classico;Por conta do comprador;24;item;0;;;;
MLB5736118764;60191;7908477288118;Escultura Decorativa Rosto Silêncio Em Cerâmica Nude;2025-09-23;;active;;Classico;Frete gratis;2;item;0;;;;
MLB5736603538;63851;7908575901445;Kit Namoradeira E 01 Poltrona Giratória Giovana Veludo Rosê Rosa Liso;2025-09-23;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB5736525594;60807;7908477275569;Cabeceira Dubai Para Cama Box Solteiro 90 Cm Suede - D'rossi Cor Caramelo;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5736616712;61107;7908477292955;Cabeceira La Italiana Para Cama Box Queen 160 Cm Corino Bege;2025-09-23;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4157809457;60707;7908477275217;Cabeceira Aquilla Para Cama Box Solteiro 90 Cm Corino Branco;2025-08-11;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4154476185;112581-110381;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;184624228524;Cor: Azul
MLB4154476185;112581-110389;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;0;variation;1;;;184624228522;Cor: Bege
MLB4154476185;112581-110385;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;184624228526;Cor: Cinza
MLB4154476185;112581-110387;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;184624228528;Cor: Cinza claro
MLB4154476185;112581-110383;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;0;variation;1;;;184624228530;Cor: Off white
MLB4154476185;112581-110391;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;184624228532;Cor: Terracota
MLB4154476185;112581-110393;;Sofá Sala Modulado 231cm Console Usb Luminária Brumma Bouclê;2025-08-08;;active;;Premium;Por conta do comprador;1000;variation;1;;;184624228534;Cor: Verde
MLB5736752688;61641;7908477278133;Cabeceira Painel Aquilla Para Cama Box Solteiro De Suede Cinza D'rossi;2025-09-23;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB5561428314;58095;7908477240475;Escultura Equilíbrio Em Metal Preto 17x14 Cm Moderno Para Decoração;2025-08-09;;active;;Classico;Frete gratis;2;item;0;;;;
MLB5736775166;67039;7908575932685;Kit 02 Cadeiras De Jantar Liz Linho Bege A19 Base Giratória Liso;2025-09-24;;active;;Premium;Por conta do comprador;11;item;0;;;;
MLB4217179149;36693;7908439208918;Poltrona Sala Decorativa Stella Pé Palito Natural Sintético Pu Nozes/linho Bege D'rossi Liso;2025-09-22;;active;;Premium;Frete gratis;317;item;0;;;;
MLB3721797873;;;Armário Aéreo De Cozinha Lavanderia Eva 80cm D'rossi;2025-08-19;;active;MLB3721797873;Premium;Frete gratis;15;variation;1;;;189937865953;Cor: Branco
MLB3721797873;;;Armário Aéreo De Cozinha Lavanderia Eva 80cm D'rossi;2025-08-19;;active;MLB3721797873;Premium;Frete gratis;6;variation;1;;;189937865955;Cor: Branco e Preto
MLB3721797873;;;Armário Aéreo De Cozinha Lavanderia Eva 80cm D'rossi;2025-08-19;;active;MLB3721797873;Premium;Frete gratis;7;variation;1;;;189937865957;Cor: Cinza
MLB3721797873;;;Armário Aéreo De Cozinha Lavanderia Eva 80cm D'rossi;2025-08-19;;active;MLB3721797873;Premium;Frete gratis;0;variation;1;;;189937865959;Cor: Castanho e Preto
MLB3721797873;;;Armário Aéreo De Cozinha Lavanderia Eva 80cm D'rossi;2025-08-19;;active;MLB3721797873;Premium;Frete gratis;1;variation;1;;;189937865961;Cor: Preto
MLB3721797873;;;Armário Aéreo De Cozinha Lavanderia Eva 80cm D'rossi;2025-08-19;;active;MLB3721797873;Premium;Frete gratis;0;variation;1;;;189937865963;Cor: Preto e Cinza
MLB5600946918;92225;7908748124855;Cadeira Sala De Jantar Base Madeira Preto Sofia Suede Rosê;2025-08-19;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB5719263452;62727;7908477297936;Bandeja Decorativa De Madeira Folha Rose 2x35x13 Cm;2025-09-18;;active;;Classico;Por conta do comprador;25;item;0;;;;
MLB3359912561;41009-30551;7908748133031;Poltrona Sala Jantar Elisa Corano Nozes Base Industrial Preta D'rossi Laranja Liso;2025-08-19;;active;MLB3359912561;Premium;Por conta do comprador;1006;item;0;;;;
MLB5631613840;111949-110271;;Painel Tv 45 Pol 136cm Rack Bancada Para Sala Visari D'rossi;2025-08-25;;active;;Premium;Por conta do comprador;15;variation;1;;;184965144500;Cor: Marrom/Freijó
MLB5631613840;111949-110269;;Painel Tv 45 Pol 136cm Rack Bancada Para Sala Visari D'rossi;2025-08-25;;active;;Premium;Por conta do comprador;0;variation;1;;;184965144498;Cor: Off white/Freijó
MLB5631772178;111917-110197;;Painel Tv 65 Pol 180cm Bancada Suspensa Ripado Luana D'rossi;2025-08-25;;active;;Premium;Por conta do comprador;253;variation;1;;;184965415086;Cor: Freijó/Off white
MLB5631772178;111917-110199;;Painel Tv 65 Pol 180cm Bancada Suspensa Ripado Luana D'rossi;2025-08-25;;active;;Premium;Por conta do comprador;257;variation;1;;;184965415088;Cor: Fendi Buriti
MLB5631772178;111917-110201;;Painel Tv 65 Pol 180cm Bancada Suspensa Ripado Luana D'rossi;2025-08-25;;active;;Premium;Por conta do comprador;1000;variation;1;;;184965415090;Cor: Fendi/Havana
MLB5573670304;26973;7908274453696;Puff Decorativo Opala Suede Cinza - D'rossi;2025-08-11;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB5736772626;59078;7908477264181;Painel Cristal Cama Box Casal 140 Cm Suede Vinho Com Strass;2025-09-23;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5658020332;61291;7908477293181;Cabeceira Vicenza Para Cama Box Casal 140 Cm Corino Branco;2025-09-02;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5713689932;55212;7908477233798;Poltrona Arezzo Linho Areia A27 Pés Chanfrado Castanho Bege Liso;2025-09-17;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5673116340;74234;7908575992726;Kit 2 Poltronas Sher Tipo Costela Facto Dourado Pés De Ferro Liso;2025-09-06;;active;;Classico;Por conta do comprador;262;item;0;;;;
MLB5713148214;114487;;Poltrona Amamentação Orgânica Balanço E Puff Jhessy Bouclê;2025-09-17;;active;;Premium;Por conta do comprador;29;variation;1;;;190850553537;Cor: Bege | Desenho do tecido: Liso
MLB5713148214;114487;;Poltrona Amamentação Orgânica Balanço E Puff Jhessy Bouclê;2025-09-17;;active;;Premium;Por conta do comprador;2;variation;1;;;190850553539;Cor: Pistache | Desenho do tecido: Liso
MLB5713148214;114487;;Poltrona Amamentação Orgânica Balanço E Puff Jhessy Bouclê;2025-09-17;;active;;Premium;Por conta do comprador;2;variation;1;;;190850553541;Cor: Grafite | Desenho do tecido: Liso
MLB5736752858;66623;7908575931756;Conjunto 8 Cadeiras Jantar D'rossi Liz Veludo Preto Pés Madeira Natural Liso Liso Natural Preto;2025-09-23;;active;;Classico;Por conta do comprador;36;item;0;;;;
MLB5736773814;66507;7908575932180;Kit 08 Cadeiras De Jantar Liz Veludo Preto Pés Palito Liso Castanho;2025-09-23;;active;;Premium;Por conta do comprador;38;item;0;;;;
MLB5768728312;60765;7908477291958,7908575935662;Jarro Vaso Bacia Decorativo Redondo D'rossi Branco De 40 Cm;2025-10-05;;active;;Premium;Frete gratis;5;item;0;;;;
MLB5767299304;59174;7908477265409;Poltrona Paola Corano Nozes Com Linho Bege A19 Base Metálica Liso;2025-10-04;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5774921032;72721;7908575979901;Sofá 2 Lugares 2 Poltronas Stella Base Giratória Ma30 Sintético Pu Nozes D03 - D'rossi Marrom Liso;2025-10-08;;active;;Classico;Por conta do comprador;296;item;0;;;;
MLB5765125598;59170;7908477265386;Poltrona Paola D'rossi De Linho Azul-celeste Com Base Metálica Dourada Cinza Liso;2025-10-03;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4241119357;63849;7908575901438;Conjunto Namoradeira E Poltrona Giratória Giovana De Veludo Preto Liso;2025-10-08;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB5770386142;115029-111733;7901017037979;Mesa Lateral Redonda Para Sala Pé De Madeira Retrô Camila Preto;2025-10-06;;active;;Premium;Por conta do comprador;11;item;0;;;;
MLB5774950220;81457;7908748105731;Kit 1 Sofá E 2 Poltronas Elisa Linho Bege Pés Palito Liso;2025-10-08;;active;;Classico;Por conta do comprador;106;item;0;;;;
MLB4235441761;59184;7908477265393;Poltrona Paola Corano Nozes Com Linho Grafite Base Metálica Grafite A26 Liso;2025-10-04;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4238788919;60263;7908477288491;Cachepot Coruja Em Cimento Terracota 11,5x13,5 Cm - D'rossi;2025-10-07;;active;;Classico;Por conta do comprador;4;item;0;;;;
MLB4233814723;45320;7908439211345;Poltrona D'rossi Paola Em Suede Verde Com Base Dourada Liso Verde Liso;2025-10-03;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5764971050;45286;7908439211178;Poltrona D'rossi Paola Moderna Em Suede Azul Com Base Dourada Liso;2025-10-03;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4241156383;54362;7908477226813;Poltrona Giratória Costela Suede Azul Marinho Base Madeira Liso;2025-10-08;;active;;Premium;Por conta do comprador;28;item;0;;;;
MLB5774896234;60351;7908477288811;Vaso Decorativo Bob Robert Plant Poliresina Rosa 14,5x11x12 Liso;2025-10-08;;active;;Classico;Por conta do comprador;6;item;0;;;;
MLB4233775823;45324;7908439211369;Poltrona D'rossi Paola Moderna Em Suede Marrom Com Base Dourada Liso;2025-10-03;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4233924863;45296;7908439211208;Poltrona D'rossi Paola Em Suede Preto Com Base Dourada Liso;2025-10-03;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4241182567;58107;7908477257169;Kit 01 Namoradeira E 01 Poltrona Giovana Suede Bege Liso;2025-10-08;;active;;Classico;Por conta do comprador;145;item;0;;;;
MLB4233801611;45300;7908439211239;Poltrona Paola Suede Cinza Base Metálica Dourado - D'rossi Liso;2025-10-03;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5774573946;60417;7908477289078;Vaso Decorativo Cilíndrico Em Poliresina 33x16x16 Cm Branco Liso;2025-10-08;;active;;Premium;Frete gratis;9;item;0;;;;
MLB4233828009;53574;7908477207072;Poltrona Paola Linho Grafite A26 Base Metálica Dourado Liso;2025-10-03;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4241188935;58113;7908477257190;Kit Namoradeira E Poltrona Giovana Em Suede Marrom Liso;2025-10-08;;active;;Premium;Por conta do comprador;145;item;0;;;;
MLB5759631520;66997;7908575931206;Kit 04 Cadeiras De Jantar Liz Suede Rosa Bebê Base Giratória Liso Liso Rosa Bebê;2025-10-01;;active;;Classico;Por conta do comprador;5;item;0;;;;
MLB4220215371;53918;7908477224567;Puff Love Suede Rose Base Industrial Cobre - D'rossi Rosa;2025-09-24;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4219604819;60791;7908477275118;Cabeceira Aquilla Para Cama Box King 195 Cm Suede Café Marrom;2025-09-24;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4219565871;60939;7908477276276;Cabeceira Dubai Para Cama Box King 195 Cm Corino Marrom;2025-09-24;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4231838571;57917;7908477243742;Cachepot Em Cerâmica Dourado Com Base De Metal Preto 21cm Liso;2025-10-02;;active;;Premium;Frete gratis;5;item;0;;;;
MLB4231377043;66973;7908575931084;Cadeiras De Jantar Kit 4 Liz Suede Preto Base Madeira Giratória Mm35 D03 - D'rossi Liso Liso Preto;2025-10-01;;active;;Premium;Por conta do comprador;5;item;0;;;;
MLB5759683472;66983;7908575931138;Kit 02 Cadeiras De Jantar Liz Suede Marrom Base Giratória Liso Marrom Rato Marrom Rato;2025-10-01;;active;;Classico;Por conta do comprador;11;item;0;;;;
MLB4231377007;66913;7908575930773;Cadeiras De Jantar Kit 2 Liz Suede Azul Marinho Base Madeira Mm35 D03 - D'rossi Liso Liso Azul-marinho;2025-10-01;;active;;Classico;Por conta do comprador;11;item;0;;;;
MLB4231351801;66939;7908575930896;Kit 02 Cadeiras De Jantar Liz Suede Cinza Base Giratória;2025-10-01;;active;;Premium;Por conta do comprador;11;item;0;;;;
MLB4221985799;69633;7908575953093;Poltrona Giratória Costela Kit 2 Veludo Rosê Base De Madeira Liso;2025-09-25;;active;;Classico;Por conta do comprador;14;item;0;;;;
MLB5761579496;60349;7908477288828;Vaso Decorativo Bob Robert Sentando Poliresina Rosa 18x10x10 Liso;2025-10-02;;active;;Classico;Por conta do comprador;8;item;0;;;;
MLB5742172118;69679;7908575953260;Kit 02 Poltronas Giratória Costela Base Madeira Ma30 Sintético Bege D03 - D'rossi Liso;2025-09-25;;active;;Classico;Por conta do comprador;14;item;0;;;;
MLB3387582271;52966;7908477201551;Poltrona Sala Madeira Orgânica Shell Corano Nozes - D'rossi Liso;2023-07-24;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5762851852;66961;7908575931015;Cadeiras De Jantar Kit 2 Liz Suede Marrom Rato Base Madeira Mm35 D03 - D'rossi Liso Liso Marrom;2025-10-02;;active;;Classico;Por conta do comprador;11;item;0;;;;
MLB5756473752;60227;7908477288309;Jogo Americano Redondo De Plástico Preto 38 Cm - D'rossi Liso;2025-09-30;;active;;Classico;Por conta do comprador;24;item;0;;;;
MLB5756528270;77499;7908670854349;Pés Palito Sofá E Poltrona Kit 04 Castanho 25 Cm - D'rossi;2025-09-30;;active;;Classico;Por conta do comprador;301;item;0;;;;
MLB5762791640;111155-109663;7901017015236;Banqueta De Cozinha Alta Industrial Em Aço Kit 2 Londres Pu Verde;2025-10-02;;active;;Premium;Frete gratis;7;item;0;;;;
MLB5761249848;60329;7908477288736;Vaso Decorativo Bob Robert Perna Cruzada Preto 14,5x11x10 Liso;2025-10-02;;active;;Premium;Por conta do comprador;5;item;0;;;;
MLB4232894795;111155-109655;7901017015199;Banqueta De Cozinha Alta Industrial Em Aço Kit 2 Londres Pu Laranja;2025-10-02;;active;;Premium;Frete gratis;28;item;0;;;;
MLB5759760026;66951;7908575930964;Cadeiras De Jantar Kit 4 Liz Suede Grafite Base Madeira Mm35 D03 - D'rossi Liso Preto Liso Grafite Preto;2025-10-01;;active;;Classico;Por conta do comprador;5;item;0;;;;
MLB5791399010;78211;7908670849499;Kit 1 Namoradeira E 2 Poltronas Mari Corano Preto Pés Palito Liso;2025-10-13;;active;;Classico;Por conta do comprador;106;item;0;;;;
MLB4258946295;82117;7908748104987;Kit 1 Sofá E 1 Poltrona Elisa Linho Preto Pés Palito Liso;2025-10-17;;active;;Classico;Por conta do comprador;164;item;0;;;;
MLB4258849297;78319;7908670849925;Kit 1 Namoradeira E 1 Poltrona Mari Linho Preto Pés De Ferro Liso;2025-10-17;;active;;Premium;Por conta do comprador;145;item;0;;;;
MLB5832038790;56803;7908477246200;Banqueta Ipê Veludo Cinza Base Metálica Preto - D'rossi;2025-10-21;;active;;Premium;Frete gratis;1;item;0;;;;
MLB5805530868;78503;7908670852994;Kit Namoradeira E 2 Poltronas Mari Suede Marrom Base Madeira Liso;2025-10-15;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB4258862221;78331;7908670849970;Kit Namoradeira E 2 Poltronas Mari Linho Preto Pés De Ferro Preto Liso;2025-10-17;;active;;Classico;Por conta do comprador;97;item;0;;;;
MLB5804871848;61089;7908477292788;Cabeceira La Italiana Cama Box Solteiro 90 Cm Corino Branco Branco;2025-10-15;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB4258849303;78523;7908670850648;1 Namoradeira E 1 Poltrona Mari Linho Preto Base De Madeira Liso Preto Liso;2025-10-17;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB5779555832;114423;7901017034138;Armário Cozinha Paneleiro 61cm Microondas Joseane Branco Branco;2025-10-09;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5826825534;53362;7908477203630;Kit Namoradeira E 02 Poltronas Giratória Anitta Corino Bege Liso;2025-10-20;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB5832039020;81953;7908748114078;Sofá 3 Lugares Viena D07 230cm Base De Madeira Corano Palha;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB4258849215;78103;7908670828265;Kit 01 Namoradeira E 01 Poltrona Mari Linho Preto Pés Palito Liso;2025-10-17;;active;;Classico;Por conta do comprador;159;item;0;;;;
MLB5791681836;4609;7908439229050;Cabeceira Solteiro Slim Cama Box De 1,00 Mt Suede Vermelho;2025-10-13;;active;;Premium;Por conta do comprador;1;item;0;;;;
